system:time_start,LST_C_L5,LST_C_L7,LST_C_L8,LST_C_L9,year,month,day
1992-11-06,,,,,1992,11,6
1993-01-25,,,,,1993,1,25
1993-02-03,-13.221,,,,1993,2,3
1993-03-14,,,,,1993,3,14
1993-03-30,,,,,1993,3,30
1993-04-15,-1.773,,,,1993,4,15
1993-04-24,,,,,1993,4,24
1993-05-01,,,,,1993,5,1
1993-05-10,,,,,1993,5,10
1993-05-17,20.625,,,,1993,5,17
1993-05-26,,,,,1993,5,26
1993-06-02,,,,,1993,6,2
1993-06-11,,,,,1993,6,11
1993-06-18,,,,,1993,6,18
1993-07-04,,,,,1993,7,4
1993-07-20,,,,,1993,7,20
1993-08-05,22.836,,,,1993,8,5
1993-08-14,,,,,1993,8,14
1993-08-21,,,,,1993,8,21
1993-08-30,,,,,1993,8,30
1993-09-06,,,,,1993,9,6
1993-09-15,,,,,1993,9,15
1993-09-22,14.429,,,,1993,9,22
1993-10-08,,,,,1993,10,8
1994-02-13,,,,,1994,2,13
1994-03-17,,,,,1994,3,17
1994-04-02,,,,,1994,4,2
1994-04-18,,,,,1994,4,18
1994-04-27,,,,,1994,4,27
1994-05-04,,,,,1994,5,4
1994-05-29,,,,,1994,5,29
1994-06-05,,,,,1994,6,5
1994-06-21,20.144,,,,1994,6,21
1994-07-07,,,,,1994,7,7
1994-07-16,,,,,1994,7,16
1994-07-23,22.414,,,,1994,7,23
1994-08-01,29.434,,,,1994,8,1
1994-08-08,,,,,1994,8,8
1994-08-17,17.161,,,,1994,8,17
1994-08-24,,,,,1994,8,24
1994-09-02,,,,,1994,9,2
1994-09-09,,,,,1994,9,9
1994-09-18,,,,,1994,9,18
1994-09-25,12.923,,,,1994,9,25
1994-10-11,0.77,,,,1994,10,11
1994-10-20,,,,,1994,10,20
1994-10-27,,,,,1994,10,27
1994-11-05,,,,,1994,11,5
1994-11-12,,,,,1994,11,12
1995-01-31,,,,,1995,1,31
1995-02-16,,,,,1995,2,16
1995-03-13,,,,,1995,3,13
1995-03-20,,,,,1995,3,20
1995-04-05,-3.799,,,,1995,4,5
1995-04-21,-1.467,,,,1995,4,21
1995-04-30,,,,,1995,4,30
1995-05-16,,,,,1995,5,16
1995-05-23,6.177,,,,1995,5,23
1995-06-01,22.696,,,,1995,6,1
1995-06-17,,,,,1995,6,17
1995-06-24,,,,,1995,6,24
1995-07-10,29.594,,,,1995,7,10
1995-07-19,,,,,1995,7,19
1995-08-04,,,,,1995,8,4
1995-08-11,15.495,,,,1995,8,11
1995-08-20,19.086,,,,1995,8,20
1995-09-05,,,,,1995,9,5
1995-09-12,,,,,1995,9,12
1995-10-23,,,,,1995,10,23
1995-11-15,,,,,1995,11,15
1996-04-07,-2.701,,,,1996,4,7
1996-04-23,-1.186,,,,1996,4,23
1996-05-25,,,,,1996,5,25
1996-06-10,,,,,1996,6,10
1996-06-26,,,,,1996,6,26
1996-07-28,,,,,1996,7,28
1996-08-13,,,,,1996,8,13
1996-08-29,,,,,1996,8,29
1996-09-30,,,,,1996,9,30
1996-10-16,,,,,1996,10,16
1997-04-10,,,,,1997,4,10
1997-06-13,,,,,1997,6,13
1997-06-29,22.987,,,,1997,6,29
1997-07-15,,,,,1997,7,15
1997-07-31,,,,,1997,7,31
1997-08-16,,,,,1997,8,16
1997-09-01,,,,,1997,9,1
1997-09-17,14.956,,,,1997,9,17
1997-11-04,-12.476,,,,1997,11,4
1997-11-20,-11.025,,,,1997,11,20
1997-12-06,,,,,1997,12,6
1998-02-01,,,,,1998,2,1
1998-02-08,,,,,1998,2,8
1998-02-17,,,,,1998,2,17
1998-04-13,,,,,1998,4,13
1998-04-29,,,,,1998,4,29
1998-05-15,,,,,1998,5,15
1998-05-31,,,,,1998,5,31
1998-06-09,,,,,1998,6,9
1998-06-16,,,,,1998,6,16
1998-07-27,,,,,1998,7,27
1998-08-12,11.563,,,,1998,8,12
1998-08-19,,,,,1998,8,19
1998-08-28,,,,,1998,8,28
1998-09-20,,,,,1998,9,20
1998-10-22,,,,,1998,10,22
1998-11-07,,,,,1998,11,7
1998-11-16,,,,,1998,11,16
1998-12-02,-11.871,,,,1998,12,2
1999-02-27,-2.382,,,,1999,2,27
1999-03-08,,,,,1999,3,8
1999-03-24,,,,,1999,3,24
1999-05-02,,,,,1999,5,2
1999-05-11,,,,,1999,5,11
1999-05-18,,,,,1999,5,18
1999-06-03,,,,,1999,6,3
1999-06-28,,,,,1999,6,28
1999-07-05,26.352,,,,1999,7,5
1999-07-06,,,,,1999,7,6
1999-07-13,,,,,1999,7,13
1999-07-14,,,,,1999,7,14
1999-07-21,,,,,1999,7,21
1999-07-29,,,,,1999,7,29
1999-07-30,,,,,1999,7,30
1999-08-06,,,,,1999,8,6
1999-08-07,,,,,1999,8,7
1999-08-14,,,,,1999,8,14
1999-08-15,,,,,1999,8,15
1999-08-22,,,,,1999,8,22
1999-08-23,,,,,1999,8,23
1999-08-30,,,,,1999,8,30
1999-08-31,,,,,1999,8,31
1999-09-07,,,,,1999,9,7
1999-09-08,,,,,1999,9,8
1999-09-15,,23.564,,,1999,9,15
1999-09-16,,,,,1999,9,16
1999-09-23,,,,,1999,9,23
1999-09-24,,,,,1999,9,24
1999-10-01,,,,,1999,10,1
1999-10-18,-3.493,,,,1999,10,18
1999-10-25,,,,,1999,10,25
1999-10-26,,,,,1999,10,26
1999-11-02,,,,,1999,11,2
1999-11-18,,,,,1999,11,18
1999-11-19,,,,,1999,11,19
1999-12-04,,,,,1999,12,4
1999-12-13,,,,,1999,12,13
1999-12-20,,,,,1999,12,20
1999-12-29,,,,,1999,12,29
2000-01-05,,,,,2000,1,5
2000-01-13,-13.086,,,,2000,1,13
2000-01-14,,-15.925,,,2000,1,14
2000-01-30,,,,,2000,1,30
2000-02-22,,-14.576,,,2000,2,22
2000-03-02,,,,,2000,3,2
2000-03-18,,,,,2000,3,18
2000-04-03,,-2.305,,,2000,4,3
2000-04-10,,-6.645,,,2000,4,10
2000-04-19,,-0.527,,,2000,4,19
2000-04-26,,2.566,,,2000,4,26
2000-05-04,,,,,2000,5,4
2000-05-05,,,,,2000,5,5
2000-05-12,,20.696,,,2000,5,12
2000-05-13,20.155,,,,2000,5,13
2000-05-21,,,,,2000,5,21
2000-05-28,,,,,2000,5,28
2000-05-29,,,,,2000,5,29
2000-06-05,26.207,,,,2000,6,5
2000-06-06,,,,,2000,6,6
2000-06-13,,30.943,,,2000,6,13
2000-06-14,,,,,2000,6,14
2000-06-22,,,,,2000,6,22
2000-07-23,,,,,2000,7,23
2000-07-24,,,,,2000,7,24
2000-07-31,,,,,2000,7,31
2000-08-01,,,,,2000,8,1
2000-08-08,,,,,2000,8,8
2000-08-09,,,,,2000,8,9
2000-08-16,,,,,2000,8,16
2000-08-25,,,,,2000,8,25
2000-09-01,,,,,2000,9,1
2000-09-09,,,,,2000,9,9
2000-09-10,,,,,2000,9,10
2000-09-26,,,,,2000,9,26
2000-10-20,,,,,2000,10,20
2000-10-27,,,,,2000,10,27
2000-10-28,,,,,2000,10,28
2000-11-13,,,,,2000,11,13
2000-11-20,,,,,2000,11,20
2000-11-29,,,,,2000,11,29
2000-12-06,,,,,2000,12,6
2000-12-22,,-15.925,,,2000,12,22
2001-01-15,-11.32,,,,2001,1,15
2001-01-16,,-12.98,,,2001,1,16
2001-02-01,,,,,2001,2,1
2001-02-09,,,,,2001,2,9
2001-02-17,,,,,2001,2,17
2001-02-24,,,,,2001,2,24
2001-03-12,,,,,2001,3,12
2001-03-21,,,,,2001,3,21
2001-03-28,,-8.745,,,2001,3,28
2001-03-29,,,,,2001,3,29
2001-04-29,,,,,2001,4,29
2001-05-08,,,,,2001,5,8
2001-05-15,,,,,2001,5,15
2001-05-16,20.225,,,,2001,5,16
2001-05-23,21.587,,,,2001,5,23
2001-05-24,,27.462,,,2001,5,24
2001-05-31,,,,,2001,5,31
2001-06-09,,,,,2001,6,9
2001-06-24,,,,,2001,6,24
2001-06-25,,,,,2001,6,25
2001-07-02,,,,,2001,7,2
2001-07-03,,,,,2001,7,3
2001-07-11,,,,,2001,7,11
2001-07-18,,21.85,,,2001,7,18
2001-07-26,,,,,2001,7,26
2001-07-27,,14.888,,,2001,7,27
2001-08-03,,,,,2001,8,3
2001-08-04,,,,,2001,8,4
2001-08-11,,,,,2001,8,11
2001-08-12,,,,,2001,8,12
2001-08-19,,24.62,,,2001,8,19
2001-08-20,,,,,2001,8,20
2001-08-27,,,,,2001,8,27
2001-09-04,,,,,2001,9,4
2001-09-20,,,,,2001,9,20
2001-09-29,,,,,2001,9,29
2001-10-06,,12.247,,,2001,10,6
2001-10-15,,11.15,,,2001,10,15
2001-10-31,,,,,2001,10,31
2001-11-07,,,,,2001,11,7
2001-11-15,,,,,2001,11,15
2001-12-02,,,,,2001,12,2
2001-12-09,,-12.299,,,2001,12,9
2001-12-18,,,,,2001,12,18
2002-01-03,,,,,2002,1,3
2002-01-10,,,,,2002,1,10
2002-01-26,,,,,2002,1,26
2002-02-03,-1.782,,,,2002,2,3
2002-02-04,,,,,2002,2,4
2002-02-11,,,,,2002,2,11
2002-02-19,,,,,2002,2,19
2002-02-27,,,,,2002,2,27
2002-02-28,,,,,2002,2,28
2002-03-07,,,,,2002,3,7
2002-03-08,,,,,2002,3,8
2002-03-24,,-16.893,,,2002,3,24
2002-03-31,,-1.024,,,2002,3,31
2002-04-09,,-7.91,,,2002,4,9
2002-04-16,,,,,2002,4,16
2002-04-25,,-2.021,,,2002,4,25
2002-05-02,,-1.021,,,2002,5,2
2002-05-11,,,,,2002,5,11
2002-05-18,,,,,2002,5,18
2002-05-19,,,,,2002,5,19
2002-06-03,,,,,2002,6,3
2002-06-11,,,,,2002,6,11
2002-06-12,,,,,2002,6,12
2002-06-19,,,,,2002,6,19
2002-06-20,31.777,,,,2002,6,20
2002-06-27,22.687,,,,2002,6,27
2002-07-05,,,,,2002,7,5
2002-07-14,,,,,2002,7,14
2002-07-21,,21.813,,,2002,7,21
2002-07-30,,,,,2002,7,30
2002-08-06,,,,,2002,8,6
2002-08-15,,15.177,,,2002,8,15
2002-08-22,,,,,2002,8,22
2002-08-31,,,,,2002,8,31
2002-09-07,,,,,2002,9,7
2002-09-16,,,,,2002,9,16
2002-10-02,,9.588,,,2002,10,2
2002-10-18,,,,,2002,10,18
2002-10-25,,,,,2002,10,25
2002-11-03,,,,,2002,11,3
2002-11-10,,,,,2002,11,10
2002-11-26,,,,,2002,11,26
2002-12-05,,-2.259,,,2002,12,5
2003-01-29,,,,,2003,1,29
2003-02-07,,-12.98,,,2003,2,7
2003-02-14,,,,,2003,2,14
2003-02-23,,-7.378,,,2003,2,23
2003-03-02,,,,,2003,3,2
2003-03-11,,,,,2003,3,11
2003-03-18,,,,,2003,3,18
2003-03-27,,-0.164,,,2003,3,27
2003-04-12,,,,,2003,4,12
2003-04-19,,,,,2003,4,19
2003-04-28,,,,,2003,4,28
2003-05-05,,,,,2003,5,5
2003-05-21,,,,,2003,5,21
2003-05-30,,26.643,,,2003,5,30
2003-06-23,22.958,,,,2003,6,23
2003-07-09,,,,,2003,7,9
2003-07-16,,,,,2003,7,16
2003-08-01,22.791,,,,2003,8,1
2003-08-10,26.114,,,,2003,8,10
2003-08-17,26.192,,,,2003,8,17
2003-08-26,,,,,2003,8,26
2003-09-02,,,,,2003,9,2
2003-09-11,,,,,2003,9,11
2003-09-18,21.787,,,,2003,9,18
2003-09-26,,11.007,,,2003,9,26
2003-09-27,,,,,2003,9,27
2003-10-13,0.477,,,,2003,10,13
2003-10-28,,-5.096,,,2003,10,28
2003-11-13,,-4.771,,,2003,11,13
2003-11-22,,,,,2003,11,22
2003-12-08,,-10.33,,,2003,12,8
2004-01-24,-18.775,,,,2004,1,24
2004-01-25,,,,,2004,1,25
2004-02-25,,,,,2004,2,25
2004-03-05,-12.476,,,,2004,3,5
2004-03-12,,,,,2004,3,12
2004-04-13,,,,,2004,4,13
2004-04-14,,-0.712,,,2004,4,14
2004-04-22,1.945,,,,2004,4,22
2004-04-30,,,,,2004,4,30
2004-05-08,,,,,2004,5,8
2004-05-24,,,,,2004,5,24
2004-05-31,,,,,2004,5,31
2004-06-08,,,,,2004,6,8
2004-06-09,,,,,2004,6,9
2004-06-17,,,,,2004,6,17
2004-06-24,,,,,2004,6,24
2004-06-25,,,,,2004,6,25
2004-07-02,,,,,2004,7,2
2004-07-11,,,,,2004,7,11
2004-07-18,,,,,2004,7,18
2004-08-03,,,,,2004,8,3
2004-08-04,,,,,2004,8,4
2004-08-11,,,,,2004,8,11
2004-08-12,,,,,2004,8,12
2004-08-19,26.036,,,,2004,8,19
2004-08-28,,,,,2004,8,28
2004-09-04,21.299,,,,2004,9,4
2004-09-13,,,,,2004,9,13
2004-09-20,,,,,2004,9,20
2004-10-22,2.917,,,,2004,10,22
2004-10-23,,,,,2004,10,23
2004-10-30,,11.479,,,2004,10,30
2004-12-01,,,,,2004,12,1
2004-12-02,,,,,2004,12,2
2004-12-09,,,,,2004,12,9
2004-12-10,,-13.409,,,2004,12,10
2004-12-25,-4.815,,,,2004,12,25
2005-01-10,,,,,2005,1,10
2005-01-19,,,,,2005,1,19
2005-01-26,,,,,2005,1,26
2005-02-27,,,,,2005,2,27
2005-03-15,,,,,2005,3,15
2005-03-31,-2.917,,,,2005,3,31
2005-04-01,,-3.396,,,2005,4,1
2005-04-16,,,,,2005,4,16
2005-04-24,,,,,2005,4,24
2005-04-25,,,,,2005,4,25
2005-05-02,,,,,2005,5,2
2005-05-03,,,,,2005,5,3
2005-05-10,,,,,2005,5,10
2005-05-11,,,,,2005,5,11
2005-05-19,,,,,2005,5,19
2005-05-26,,,,,2005,5,26
2005-05-27,27.251,,,,2005,5,27
2005-06-03,,,,,2005,6,3
2005-06-19,23.961,,,,2005,6,19
2005-06-20,,,,,2005,6,20
2005-06-27,,,,,2005,6,27
2005-06-28,16.611,,,,2005,6,28
2005-07-14,,,,,2005,7,14
2005-07-21,,,,,2005,7,21
2005-07-29,,32.63,,,2005,7,29
2005-07-30,24.718,,,,2005,7,30
2005-08-06,,,,,2005,8,6
2005-08-15,,,,,2005,8,15
2005-08-22,,,,,2005,8,22
2005-08-30,,,,,2005,8,30
2005-08-31,23.405,,,,2005,8,31
2005-09-07,19.506,,,,2005,9,7
2005-09-08,,,,,2005,9,8
2005-09-16,,,,,2005,9,16
2005-09-23,19.591,,,,2005,9,23
2005-09-24,,,,,2005,9,24
2005-10-01,,,,,2005,10,1
2005-10-02,,,,,2005,10,2
2005-10-09,,,,,2005,10,9
2005-10-10,,11.594,,,2005,10,10
2005-10-18,,,,,2005,10,18
2005-10-25,,,,,2005,10,25
2005-11-10,,,,,2005,11,10
2005-11-18,,,,,2005,11,18
2005-11-19,,,,,2005,11,19
2005-11-26,,,,,2005,11,26
2005-12-04,,,,,2005,12,4
2006-02-14,,,,,2006,2,14
2006-02-23,,,,,2006,2,23
2006-04-03,,,,,2006,4,3
2006-04-12,,,,,2006,4,12
2006-04-19,,,,,2006,4,19
2006-04-28,,,,,2006,4,28
2006-05-05,0.274,,,,2006,5,5
2006-05-21,,,,,2006,5,21
2006-06-14,,29.378,,,2006,6,14
2006-06-15,18.673,,,,2006,6,15
2006-06-22,,,,,2006,6,22
2006-07-01,,,,,2006,7,1
2006-07-08,,,,,2006,7,8
2006-07-09,,,,,2006,7,9
2006-07-16,,,,,2006,7,16
2006-07-17,23.483,,,,2006,7,17
2006-07-24,24.388,,,,2006,7,24
2006-07-25,,,,,2006,7,25
2006-08-02,,,,,2006,8,2
2006-08-09,,,,,2006,8,9
2006-08-10,,,,,2006,8,10
2006-08-18,,,,,2006,8,18
2006-08-25,,,,,2006,8,25
2006-08-26,,,,,2006,8,26
2006-09-03,,,,,2006,9,3
2006-09-10,19.8,,,,2006,9,10
2006-09-11,,,,,2006,9,11
2006-09-19,,,,,2006,9,19
2006-09-26,,,,,2006,9,26
2006-09-27,,,,,2006,9,27
2006-10-05,,,,,2006,10,5
2006-10-12,,,,,2006,10,12
2006-10-13,,,,,2006,10,13
2006-10-21,,,,,2006,10,21
2006-10-28,,,,,2006,10,28
2006-12-07,,,,,2006,12,7
2006-12-08,,,,,2006,12,8
2007-01-16,,,,,2007,1,16
2007-02-17,-7.172,,,,2007,2,17
2007-02-26,,,,,2007,2,26
2007-03-05,,,,,2007,3,5
2007-03-13,,-2.046,,,2007,3,13
2007-03-14,0.477,,,,2007,3,14
2007-03-29,,,,,2007,3,29
2007-04-07,,,,,2007,4,7
2007-04-14,,,,,2007,4,14
2007-04-23,,0.297,,,2007,4,23
2007-04-30,,,,,2007,4,30
2007-05-01,,,,,2007,5,1
2007-05-08,,,,,2007,5,8
2007-05-24,,,,,2007,5,24
2007-05-25,,,,,2007,5,25
2007-06-09,,,,,2007,6,9
2007-06-10,,,,,2007,6,10
2007-06-25,,,,,2007,6,25
2007-07-11,,,,,2007,7,11
2007-07-19,,24.962,,,2007,7,19
2007-07-20,,,,,2007,7,20
2007-07-27,21.2,,,,2007,7,27
2007-08-04,,15.897,,,2007,8,4
2007-08-05,21.993,,,,2007,8,5
2007-08-21,,,,,2007,8,21
2007-08-28,,,,,2007,8,28
2007-09-13,12.783,,,,2007,9,13
2007-09-14,,,,,2007,9,14
2007-09-22,12.125,,,,2007,9,22
2007-09-29,,,,,2007,9,29
2007-09-30,,,,,2007,9,30
2008-03-07,,,,,2008,3,7
2008-03-08,,,,,2008,3,8
2008-03-31,,0.297,,,2008,3,31
2008-04-01,-0.003,,,,2008,4,1
2008-04-25,,,,,2008,4,25
2008-05-02,,,,,2008,5,2
2008-05-11,,,,,2008,5,11
2008-05-26,,,,,2008,5,26
2008-05-27,,,,,2008,5,27
2008-06-03,,,,,2008,6,3
2008-06-12,,,,,2008,6,12
2008-06-20,,,,,2008,6,20
2008-06-28,,,,,2008,6,28
2008-08-06,,,,,2008,8,6
2008-08-23,,,,,2008,8,23
2008-08-30,,,,,2008,8,30
2008-08-31,,19.991,,,2008,8,31
2008-09-08,,,,,2008,9,8
2008-10-01,,,,,2008,10,1
2008-10-09,,,,,2008,10,9
2008-10-17,,,,,2008,10,17
2008-10-25,,,,,2008,10,25
2009-02-06,-3.493,,,,2009,2,6
2009-02-15,,,,,2009,2,15
2009-03-19,,,,,2009,3,19
2009-04-03,,0.297,,,2009,4,3
2009-04-12,,0.297,,,2009,4,12
2009-04-19,,,,,2009,4,19
2009-04-20,0.477,,,,2009,4,20
2009-04-27,-0.593,,,,2009,4,27
2009-04-28,,,,,2009,4,28
2009-05-13,,,,,2009,5,13
2009-05-14,,,,,2009,5,14
2009-06-07,,,,,2009,6,7
2009-06-14,20.213,,,,2009,6,14
2009-06-15,,,,,2009,6,15
2009-06-30,,,,,2009,6,30
2009-07-01,,,,,2009,7,1
2009-07-09,,,,,2009,7,9
2009-07-16,,,,,2009,7,16
2009-07-17,,26.301,,,2009,7,17
2009-07-24,,17.227,,,2009,7,24
2009-07-25,,,,,2009,7,25
2009-08-01,22.906,,,,2009,8,1
2009-08-02,,,,,2009,8,2
2009-08-10,,,,,2009,8,10
2009-08-17,17.268,,,,2009,8,17
2009-08-18,,,,,2009,8,18
2009-08-25,,24.021,,,2009,8,25
2009-08-26,,,,,2009,8,26
2009-09-02,,,,,2009,9,2
2009-09-10,,,,,2009,9,10
2009-09-11,,,,,2009,9,11
2009-09-18,15.45,,,,2009,9,18
2009-09-19,,18.524,,,2009,9,19
2009-09-26,,17.669,,,2009,9,26
2009-10-04,,,,,2009,10,4
2009-10-05,,9.695,,,2009,10,5
2009-10-13,,,,,2009,10,13
2009-10-21,,,,,2009,10,21
2009-11-05,,,,,2009,11,5
2009-11-06,,-3.72,,,2009,11,6
2009-11-14,,,,,2009,11,14
2009-11-21,,,,,2009,11,21
2009-11-30,,,,,2009,11,30
2009-12-07,-0.642,,,,2009,12,7
2010-01-24,-16.199,,,,2010,1,24
2010-02-02,,,,,2010,2,2
2010-02-09,,,,,2010,2,9
2010-03-29,,,,,2010,3,29
2010-04-06,,-2.362,,,2010,4,6
2010-04-07,-1.206,,,,2010,4,7
2010-04-22,,,,,2010,4,22
2010-04-23,-0.642,,,,2010,4,23
2010-04-30,,,,,2010,4,30
2010-06-10,,,,,2010,6,10
2010-06-17,22.523,,,,2010,6,17
2010-06-26,,,,,2010,6,26
2010-07-03,28.558,,,,2010,7,3
2010-07-04,,,,,2010,7,4
2010-07-11,,32.804,,,2010,7,11
2010-07-12,27.682,,,,2010,7,12
2010-07-19,,,,,2010,7,19
2010-07-20,,,,,2010,7,20
2010-07-27,,,,,2010,7,27
2010-08-04,,,,,2010,8,4
2010-08-05,,21.945,,,2010,8,5
2010-08-12,,,,,2010,8,12
2010-08-20,20.639,,,,2010,8,20
2010-08-21,,23.666,,,2010,8,21
2010-08-29,,,,,2010,8,29
2010-09-05,,,,,2010,9,5
2010-09-06,,,,,2010,9,6
2010-09-14,,,,,2010,9,14
2010-09-21,14.889,,,,2010,9,21
2010-10-07,,,,,2010,10,7
2010-10-16,,,,,2010,10,16
2010-10-23,,,,,2010,10,23
2010-11-01,,,,,2010,11,1
2011-02-12,,,,,2011,2,12
2011-02-21,-15.235,,,,2011,2,21
2011-02-28,-3.493,,,,2011,2,28
2011-03-16,,,,,2011,3,16
2011-03-24,,-0.673,,,2011,3,24
2011-04-09,,,,,2011,4,9
2011-04-17,,,,,2011,4,17
2011-04-18,,,,,2011,4,18
