system:time_start,LST_C_L7
"Jun 7, 2021",
"Jun 16, 2021",
"Jul 9, 2021",
"Jul 18, 2021",16.855
"Jul 25, 2021",12.771
"Aug 3, 2021",
"Aug 10, 2021",
"Aug 26, 2021",
"Sep 4, 2021",15.833
"Sep 11, 2021",
"Sep 27, 2021",
"Oct 22, 2021",
"Oct 29, 2021",7.122
"Nov 7, 2021",
"Feb 18, 2022",
"Feb 27, 2022",
"Mar 6, 2022",
"Mar 15, 2022",
"Mar 22, 2022",0.5
"May 15, 2022",
"May 20, 2022",
"Jun 1, 2022",12.452
"Jun 6, 2022",
"Jun 18, 2022",17.935
"Jul 22, 2022",18.756
"Jul 27, 2022",
"Aug 8, 2022",13.664
"Aug 13, 2022",
"Aug 25, 2022",
"Aug 30, 2022",12.806
"Aug 30, 2022",
"Sep 16, 2022",
"Oct 20, 2022",6.311
"Nov 6, 2022",
"Feb 21, 2023",
"Mar 10, 2023",
"Mar 15, 2023",
"Apr 23, 2023",
"May 10, 2023",8.325
"Jun 1, 2023",2.542
"Jun 23, 2023",
"Jun 28, 2023",
"Jul 3, 2023",
"Jul 3, 2023",
"Jul 15, 2023",
"Jul 20, 2023",12.006
"Aug 11, 2023",
"Aug 16, 2023",
"Sep 2, 2023",
"Sep 7, 2023",16.821
"Sep 12, 2023",17.324
"Sep 29, 2023",14.215
"Oct 4, 2023",
